"probe","EntrezGene.ID","HUGO.gene.symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_003108",6664,"SOX11",0.445449662285506,-0.140528189910979,12.2750041053273,6.51540852627793e-29,8.43935005988413e-27,54.9161145581748
"NM_004504",3267,"HRB",0.193141840087623,0.00333827893175074,12.2642042787483,7.1460562048427e-29,9.20750536582916e-27,54.8247827520434
"NM_005544",3667,"IRS1",-0.359509583789704,-0.0867091988130564,-12.2565327994478,7.63063007149489e-29,9.78039030263175e-27,54.759925308165
"Contig30390_RC",399717,NA,-0.412037924424972,-0.093727002967359,-12.2344265737799,9.2178932244942e-29,1.17312177246371e-26,54.5731180255246
"D86985",9778,NA,-0.238872763782402,-0.0225489614243323,-12.2340386844839,9.24849892102023e-29,1.17312177246371e-26,54.5698413430416
"Contig924_RC",NA,NA,0.235256708652793,-0.0170860534124629,12.2333614872704,9.30217482457863e-29,1.17384815402324e-26,54.5641208365222
"Contig1838_RC",NA,NA,-0.260328495801387,-0.0202640949554896,-12.2217746449485,1.02701800314503e-28,1.28935526846121e-26,54.4662617985931
"Contig57725_RC",83439,"TCF7L1",0.368253194596568,-0.0492284866468843,12.211213231194,1.12396650331236e-28,1.40386856977499e-26,54.3770942480929
"NM_002184",3572,"IL6ST",-0.265517383283667,-0.0346090909090909,-12.2204266958355,1.2861125779592e-28,1.59823969649843e-26,54.2490692098315
"Contig40146",85004,"RERG",-0.300142524644031,-0.0422670623145401,-12.1925574218989,1.31801976885228e-28,1.62961828087235e-26,54.2196601215345
"AL157431",29015,"SLC43A3",0.210540388828039,0.0202670623145401,12.1745367412397,1.53708438464415e-28,1.89092275479766e-26,54.0676740219149
"Contig47456_RC",NA,NA,-0.406957283680175,-0.127219584569733,-12.1724438187507,1.56477042098706e-28,1.91535723380922e-26,54.0500279888187
"D25328",5214,"PFKP",0.411842460752099,-0.121617210682493,12.1522808903649,1.8582975101843e-28,2.26333240531452e-26,53.8800888115794
"NM_014274",55503,"TRPV6",0.426174845752255,-0.146818731117825,12.1702751797121,1.90870588642275e-28,2.3132192477978e-26,53.8588219463886
"NM_002648",5292,"PIM1",0.242684875867105,-0.0164154302670623,12.1458407822849,1.96314988032531e-28,2.3674813901598e-26,53.8258327269547
"NM_014096",29015,"SLC43A3",0.218924248719014,0.0184166666666667,12.1415334079888,2.09743884269159e-28,2.51702942685945e-26,53.7617513607011
"NM_001276",1116,"CHI3L1",0.367878833515882,-0.0698041543026706,12.1349533396946,2.15398477938154e-28,2.5722781162946e-26,53.7341345844305
"NM_000381",4281,"MID1",0.431940352318365,-0.174091988130564,12.1334415291809,2.18190592374857e-28,2.59297276307226e-26,53.7214040817374
"NM_004184",7453,"WARS",0.303222800292077,-0.0584747774480712,12.122871115728,2.38746470678599e-28,2.82355185926705e-26,53.6324111030713
"NM_005721",10096,"ACTR3",0.194754700620664,-0.026160237388724,12.1174633914695,2.49997458320754e-28,2.94239796978383e-26,53.5868948518078
"Contig33815_RC",64859,"OBFC2A",0.201162970062066,-0.00287240356083086,12.111033374438,2.64064719989266e-28,3.09309493304173e-26,53.532784411904
"AF052117",NA,NA,0.210145947426068,-0.00429376854599407,12.109457909761,2.67630050368816e-28,3.11992917289475e-26,53.5195281397788
"Contig49790_RC",1824,"DSC2",0.443441630156992,-0.112044510385757,12.1067263680382,2.73925648770303e-28,3.17818663864729e-26,53.4965460078022
"NM_000767",1555,"CYP2B6",-0.596369797371303,-0.275620178041543,-12.1020663528299,2.85008351411847e-28,3.29117426929879e-26,53.4573431407135
"Contig53598_RC",79605,"PGBD5",0.475253559693319,-0.138560830860534,12.1013793822589,2.86679495030999e-28,3.29492991448539e-26,53.4515644293849
"NM_015640",26135,"SERBP1",0.220281535231836,-0.017566765578635,12.098955643065,2.92653912207494e-28,3.34787870315498e-26,53.4311772639344
"NM_001552",3487,"IGFBP4",-0.29913513143483,-0.0195341246290801,-12.0883755440749,3.20219958253778e-28,3.64618827814453e-26,53.3422020561065
"Contig57825_RC",3480,"IGF1R",-0.429074571011318,-0.24726409495549,-12.0813644534643,3.39897147762125e-28,3.85232503442805e-26,53.2832579188953
"NM_002633",5236,"PGM1",0.231729828404527,-0.00840059347181009,12.0737771708075,3.62550564180195e-28,4.09013841552781e-26,53.219484754582
"NM_002350",4067,"LYN",0.256268574297189,-0.0374747774480712,12.0655948422339,3.88668762292076e-28,4.36467888517079e-26,53.1507277776672
"Contig42041_RC",NA,NA,0.289283553421369,-0.0220181818181818,12.0851765126541,4.04379601244678e-28,4.52037306761231e-26,53.1181669859407
"NM_000100",1476,"CSTB",0.207317130591331,0.0106160714285714,12.0605098948478,4.17713582802309e-28,4.64820282753788e-26,53.080859482269
"Contig44656_RC",NA,NA,0.314179992698065,-0.088593471810089,12.0549428046501,4.2549804089326e-28,4.71340160140629e-26,53.0612451641284
"NM_001333",1515,"CTSL2",0.422090133260314,-0.114700296735905,12.0468153049974,4.55919410186038e-28,5.02764102737135e-26,52.9929910057677
"NM_001395",1852,"DUSP9",0.577563755020081,-0.357370919881306,12.0392817995631,4.86048664027505e-28,5.33585531123648e-26,52.9297414595201
"NM_004480",2530,"FUT8",-0.254838399050748,-0.0409228486646884,-12.0255297466928,5.46254090602063e-28,5.97002071072728e-26,52.8143229562291
"NM_006670",7162,"TPBG",-0.286630020080321,-0.0600919881305638,-12.0102372310373,6.2196233565741e-28,6.76722663965735e-26,52.6860372655023
"NM_001255",991,"CDC20",0.235967734574662,-0.0117477744807122,11.9886349873812,7.47040043640719e-28,8.09216252582675e-26,52.5049316268208
"NM_020122",56888,"KCMF1",0.15971841913107,-0.00767062314540059,11.987207706608,7.56135834988626e-28,8.15460853583989e-26,52.4929703974062
"NM_001550",3475,"IFRD1",0.238799473757097,-0.014139880952381,11.980813675615,8.21129765127972e-28,8.81670078074468e-26,52.4128773265756
"NM_005557",3868,"KRT16",0.296157904344651,-0.0917774480712166,11.9551972249649,9.91775480027621e-28,1.06024696622516e-25,52.2248588977973
"NM_018379",55793,"FAM63A",-0.216963627236218,0.0046379821958457,-11.9516766609244,1.0217934762871e-27,1.08758809099933e-25,52.1953891636643
"Contig57602_RC",10229,"COQ7",-0.210971887550201,-0.0251186943620178,-11.9503651334397,1.03320609196253e-27,1.09497481979804e-25,52.1844115991851
"NM_001267",1101,"CHAD",-0.593636226725082,-0.294617210682493,-11.9419616367515,1.10940542512201e-27,1.17066181950052e-25,52.1140853516268
"NM_002053",2633,"GBP1",0.433911144578313,-0.12872997032641,11.936465188685,1.16224713153887e-27,1.22115759773404e-25,52.0680980899925
"AB037745",NA,NA,-0.435235358329378,-0.116719033232628,-11.955015410512,1.17779236892247e-27,1.23220234972611e-25,52.0604143705964
"Contig56030_RC",6920,"TCEA3",-0.281137595837897,-0.0469910979228487,-11.9292050895421,1.235905515295e-27,1.28749799659306e-25,52.0073679612951
"Contig52398_RC",114793,"FMNL2",0.217022590361446,-0.010727002967359,11.9260293581146,1.2695700100756e-27,1.3169637040958e-25,51.9808079290059
"AF038182",90355,"C5orf30",-0.260686290617013,-0.0307270029673591,-11.920506782566,1.33030181578648e-27,1.3741400317413e-25,51.9346270300897
"NM_004938",1612,"DAPK1",0.262565032858708,-0.0285816023738872,11.9167755064493,1.37296418137952e-27,1.41224941698958e-25,51.9034302464539
"Contig37562_RC",84612,"PARD6B",-0.489151195691859,-0.20613649851632,-11.9154695195851,1.38821620998711e-27,1.42196322329266e-25,51.8925119712288
"Contig56457_RC",91283,"C9orf30",0.191600766703176,0.00165875370919881,11.8954870996192,1.64377366329474e-27,1.67671762712994e-25,51.7255160929277
"J02639",5104,"SERPINA5",-0.495807183278569,-0.209195845697329,-11.886703329325,1.77045412895311e-27,1.79844346601249e-25,51.6521449696595
"Contig56434_RC",NA,NA,-0.344625249169435,-0.0940543806646526,-11.8968501205282,1.92173822191765e-27,1.94405262027958e-25,51.5766285235928
"Contig50297_RC",5205,"ATP8B1",-0.302821787148594,-0.0808783382789317,-11.8759346259527,1.93910129204572e-27,1.95354480372721e-25,51.5622237835384
"Contig49270_RC",NA,NA,0.22109163928441,-0.011813056379822,11.8733645172667,1.98166122202249e-27,1.98823968755461e-25,51.5407676930936
"NM_003866",8821,"INPP4B",-0.332142002847651,-0.0542477341389728,-11.8864658162075,2.09706532496382e-27,2.09543902940569e-25,51.4903566521794
"NM_006372",NA,NA,0.265171704271321,-0.0118030303030303,11.879443955092,2.2884103073366e-27,2.27734035503688e-25,51.4039706203389
"NM_000414",3295,"HSD17B4",-0.246162833150785,-0.0374807121661721,-11.8555314749572,2.30372546742369e-27,2.28329972340078e-25,51.3919440496919
"NM_019044",54520,"CCDC93",0.164939667761957,0.00119881305637982,11.8536566928162,2.3404752711084e-27,2.31036996419374e-25,51.3763035869874
"Contig1829",36,"ACADSB",-0.248995706965794,-0.0209821428571429,-11.8551227477144,2.37572386826473e-27,2.32435532353684e-25,51.3630019283851
"NM_013301",29903,"CCDC106",-0.263115416210296,-0.0338753709198813,-11.8517663489903,2.37812129321047e-27,2.32435532353684e-25,51.3605343266468
"Contig43054",79818,"ZNF552",-0.298545500182548,-0.0504243323442137,-11.8515172694162,2.38312644993156e-27,2.32435532353684e-25,51.358456580117
"AB011089",23321,"TRIM2",0.313217734574662,-0.0545756676557864,11.8495206273346,2.42362919284293e-27,2.35447882023761e-25,51.3418018423726
"AF111849",60481,"ELOVL5",-0.403779755385177,-0.122181008902077,-11.8454262375343,2.50884266679513e-27,2.42762756228504e-25,51.3076526076285
"AB018289",23231,NA,0.330271129974443,-0.0620623145400593,11.8394239916554,2.63918491721657e-27,2.54369629757397e-25,51.2575996676446
"Contig53870_RC",NA,NA,-0.274739594742607,-0.0425252225519288,-11.8341604553527,2.75902339996913e-27,2.64877066096644e-25,51.2137154315537
"NM_006806",10950,"BTG3",0.308094331872947,-0.0546083086053412,11.8329097620664,2.78828658419383e-27,2.66640796358004e-25,51.203289074343
"Contig30964_RC",158787,"RIBC1",-0.190946787148594,-0.0056646884272997,-11.825375330432,2.97123048533115e-27,2.83029935841992e-25,51.1404881651239
"NM_015417",25876,"C20orf28",-0.364204819277108,-0.0688991097922849,-11.8133676092564,3.28780826365882e-27,3.11972225203998e-25,51.0404356105886
"NM_003494",8291,"DYSF",0.210166043484282,0.00538988095238095,11.8101109893961,3.47178674307268e-27,3.28157572421476e-25,50.9881229297266
"Contig39960_RC",79627,"OGFRL1",0.330459912019299,-0.066269696969697,11.8228586806821,3.67867707794477e-27,3.46375744404484e-25,50.9349020089871
"NM_017857",54961,"SSH3",-0.265429673238408,-0.0294154302670623,-11.799170094374,3.70571482451307e-27,3.46391989861699e-25,50.9221910728605
"NM_002300",3945,"LDHB",0.389600857977364,-0.125706231454006,11.7991241884463,3.70714845569075e-27,3.46391989861699e-25,50.9218088389575
"NM_002131",3159,"HMGA1",0.229989001460387,-0.00121661721068249,11.7964636203104,3.79118799417901e-27,3.52897617055119e-25,50.8996567742755
"NM_004217",9212,"AURKB",0.30083184333759,-0.0467515151515151,11.8134132875874,3.98168101362392e-27,3.6922550338836e-25,50.8566913561715
"NM_005945",2023,"ENO1",0.253365781307046,-0.0479436201780415,11.7839859452467,4.2113446969473e-27,3.89048790664026e-25,50.7957944430537
"NM_016210",51161,"C3orf18",-0.209044267981015,-0.0254747774480712,-11.7689579331032,4.77936078045184e-27,4.39862899497148e-25,50.6707640335187
"Contig47519_RC",NA,NA,0.171561622320769,0.0222425149700599,11.7655715248555,5.3292705318803e-27,4.88636224310718e-25,50.5651330689281
"NM_000849",2947,"GSTM3",-0.388359368508517,-0.105991071428571,-11.7543329390486,5.55095208430322e-27,5.05849749123436e-25,50.5243932486303
"AB023152",23324,"MAN2B2",-0.203200387757928,-0.0175059523809524,-11.7541748279115,5.55833432107366e-27,5.05849749123436e-25,50.5230800315832
"NM_015392",56654,"NPDC1",-0.314079864914202,-0.0302759643916914,-11.7466351347087,5.76685630650865e-27,5.22882997183845e-25,50.4851648755277
"Contig50689_RC",57763,"ANKRA2",-0.176317314713399,-0.00818991097922849,-11.7364614127643,6.28193997420113e-27,5.67304716695481e-25,50.4006259505598
"AF272357",56654,"NPDC1",-0.314850990167567,-0.0500982142857143,-11.7392109603825,6.30312826033131e-27,5.67304716695481e-25,50.3988285280211
"NM_002111",3064,"HD",-0.230264786418401,-0.0200682492581602,-11.7186363310652,7.29725665032666e-27,6.54374139401637e-25,50.2525816680296
"Contig30047_RC",NA,NA,-0.268062340270172,-0.0403679525222552,-11.6751200757561,1.05155929621822e-26,9.3953369090213e-25,49.8915594702252
"NM_001446",2173,"FABP7",0.70552689087555,-0.640915151515152,11.6736039356508,1.28113844105311e-26,1.14049273365168e-24,49.7020109878396
"NM_000592",NA,NA,-0.427643437385907,-0.119878338278932,-11.6508739440668,1.28865662081456e-26,1.14302908457106e-24,49.6906533265181
"Contig32336_RC",NA,NA,-0.339975903614458,-0.0828011869436202,-11.6487634208103,1.31165631523033e-26,1.15922953982504e-24,49.6731736700003
"Contig58226_RC",64969,"MRPS5",0.12541516064257,0.00170919881305638,11.6396989082158,1.41517659329851e-26,1.24622079786118e-24,49.5981153637254
"Contig35896_RC",NA,NA,-0.403631024096385,-0.156893175074184,-11.6382118069109,1.43292008941261e-26,1.25732317953083e-24,49.5858038557484
"AB040900",57613,"KIAA1467",-0.364053486673969,-0.0800563798219585,-11.632023548939,1.50916600163567e-26,1.31949617450153e-24,49.5345792993959
"AL117666",26018,"LRIG1",-0.314832466228551,-0.093026706231454,-11.6106090621188,1.80555996810842e-26,1.57302183556093e-24,49.3574061428983
"Contig54425",2651,"GCNT2",0.401202126688573,-0.0569258160237389,11.5989105922995,1.99126350914992e-26,1.72865680735813e-24,49.2606775105869
"AK000770",NA,NA,0.18990836071559,0.0361364985163205,11.5956409393035,2.04648578136329e-26,1.77031867185705e-24,49.2336498888785
"D38521",23198,"PSME4",0.230603163294386,0.010273556231003,11.6171489674068,2.10548117796243e-26,1.81493960273585e-24,49.2118655532603
"NM_002852",5806,"PTX3",0.462082146768894,-0.205783382789318,11.5892716417976,2.15847483855838e-26,1.85409201834203e-24,49.1810093402523
"NM_005667",7844,"RNF103",-0.191032858707557,-0.0203056379821958,-11.5836854588214,2.26170513992076e-26,1.93597215141259e-24,49.1348512286455
"Contig26022_RC",84281,NA,0.316468079213405,-0.0359047619047619,11.5851622470446,2.29140134691683e-26,1.95455736494324e-24,49.1235700398898
"AL137316",57707,"KIAA1609",0.233008807959109,-0.0402433234421365,11.566969150372,2.60090832566273e-26,2.21086238613018e-24,48.996783000735
"NM_014399",27075,"TSPAN13",-0.366229175535689,-0.123839393939394,-11.5696367467612,3.043879925996e-26,2.57845067364388e-24,48.8470415160983
"NM_007275",11334,"TUSC2",-0.167921139101862,0.000163204747774481,-11.5241505996975,3.71886779413439e-26,3.13936560235186e-24,48.6435155919273
"Contig44939_RC",90268,"FAM105B",0.173338016177097,-0.0105363636363636,11.5345357621232,4.07382687529069e-26,3.42719435511998e-24,48.5591159996578
"Contig57081_RC",NA,NA,-0.276797508214677,-0.0942433234421365,-11.5074094995544,4.27619785174121e-26,3.5851232742629e-24,48.5055500994065
"AK000004",89846,"FGD3",-0.385439761600681,-0.117072727272727,-11.5275505579781,4.31690435178161e-26,3.60689882034012e-24,48.5018621175297
"Contig292_RC",79641,"ROGDI",-0.230574046920821,-0.0277916666666667,-11.5080299898114,4.36120103571241e-26,3.63151573317264e-24,48.4867704320241
"NM_003479",8073,"PTP4A2",-0.191924226706903,-0.0384224924012158,-11.5271754753729,4.44373721636499e-26,3.68769934894344e-24,48.4730037649017
"NM_012474",7371,"UCK2",0.232668355239138,-0.016673590504451,11.5005817138592,4.52669982508674e-26,3.74385602763339e-24,48.449306470827
"G26403",NA,NA,0.20151131799927,0.0151543026706231,11.4944740888486,4.76313145432873e-26,3.9261353916977e-24,48.3990074404027
"Contig55094_RC",123016,"TTC8",-0.215635633442862,-0.0308545994065282,-11.4830297279342,5.23974415476942e-26,4.3045025722453e-24,48.3047893278966
"Contig44757_RC",NA,NA,0.28434008762322,-0.0171364985163205,11.4807979310771,5.33807880475677e-26,4.3706189705435e-24,48.286420357433
"NM_000926",5241,"PGR",-0.423035049288061,-0.131249258160237,-11.4790439906745,5.41664621482857e-26,4.42016386617394e-24,48.271985513251
"NM_005176",517,"ATP5G2",-0.164206553486674,-0.0163768545994065,-11.4738397723333,5.65660834897122e-26,4.60064548143404e-24,48.2291607153636
"NM_003149",6769,"STAC",0.221720337411939,-0.000265671641791044,11.4568987487994,6.84146693859926e-26,5.54589245443207e-24,48.0436159850158
"Contig54968_RC",79269,"WDR32",-0.311588490324936,-0.076673590504451,-11.4479826514448,7.01515220790759e-26,5.66791885154408e-24,48.0165119761893
"NM_001830",1183,"CLCN4",0.240385811556864,0.00191940298507463,11.452186572542,7.11464054811513e-26,5.72939194928969e-24,48.0039391951336
"NM_006302",7841,NA,0.140238609610857,0.0137053571428571,11.4459550226944,7.31094963038473e-26,5.86817566889995e-24,47.977386439155
"Contig46777_RC",NA,NA,-0.29337655166119,-0.0724480712166172,-11.4425326258815,7.34055684418571e-26,5.87268536282713e-24,47.9717178404467
"Contig4388_RC",81618,"ITM2C",0.268763828039431,-0.0536617210682493,11.4355471388087,7.77970143856782e-26,6.20374172369964e-24,47.9143173358854
"Contig1239_RC",89927,"C16orf45",-0.399255613362541,-0.140557863501484,-11.4322752366773,7.99428939686751e-26,6.35416229625694e-24,47.8874370582812
"Contig38901_RC",90381,"C15orf42",0.375037011683096,-0.0712522255192878,11.4105762936499,9.57440668095342e-26,7.58547087237607e-24,47.7092553295491
"Contig3659_RC",79921,"TCEAL4",-0.28320376962395,-0.0830326409495549,-11.4067396752235,9.88451102581859e-26,7.80589401364726e-24,47.6777663141194
"Contig37700",55103,"RALGPS2",-0.184078812316716,0.00515178571428571,-11.4067598894343,1.01245606394185e-25,7.96975463066254e-24,47.6547310807021
"NM_014865",NA,NA,0.257301830566198,-0.0287090909090909,11.4204195704415,1.04809654282487e-25,8.22386264900502e-24,47.6256257132908
"Contig14812_RC",NA,NA,-0.327113179992698,-0.109759643916914,-11.3969738785786,1.0719713131745e-25,8.38432259355429e-24,47.5976347225265
"AF116682",NA,NA,0.288819916027747,-0.0378783382789318,11.3872052996509,1.16254062952591e-25,9.06374431574003e-24,47.5175106715856
"AL133033",23389,"THRAP2",-0.213625398144301,-0.0380446428571429,-11.3886041109524,1.17707814300668e-25,9.14795238696719e-24,47.5069380826543
"M55914",2023,"ENO1",0.240053714859438,-0.0459940652818991,11.3813221777176,1.22072001360818e-25,9.4571033712474e-24,47.4692706817006
"Contig45455_RC",NA,NA,-0.203407311062431,-0.040946587537092,-11.3804592202981,1.2294943025244e-25,9.49503155208199e-24,47.4621955962568
"NM_016121",51133,"KCTD3",-0.288506936838262,-0.0841483679525223,-11.3798980721622,1.23523354136374e-25,9.509356077398e-24,47.4575950669769
"NM_006829",10974,"C10orf116",-0.388833515881709,-0.0780652818991098,-11.3750899213878,1.28551575036188e-25,9.86542667229126e-24,47.4181799421074
"Contig66553_RC",7802,"DNALI1",-0.247681179262505,-0.0341543026706231,-11.3728767783776,1.30933985871464e-25,1.000364878633e-23,47.400040044108
"NM_015239",23287,"AGTPBP1",0.173139330047463,0.0204925816023739,11.3726597757314,1.3116993833634e-25,1.000364878633e-23,47.3982614788776
"AL137362",79885,"HDAC11",-0.196578313253012,0.00224629080118694,-11.3644075140834,1.40463953006117e-25,1.06791864395738e-23,47.3306366898001
"NM_003358",7357,"UGCG",-0.318380887185104,-0.0922344213649852,-11.3609708915796,1.44525109499242e-25,1.09539294292599e-23,47.3024810422355
